,genes,logFC,logCPM,PValue,FDR,log10p,sig
2527,Migut.B01282.v2.0,-0.35026519,5.32520774,0.168505555,0.367227949,0.773385778,FALSE
18064,Migut.J01787.v2.0,0.426040815,4.781010506,0.168569212,0.367227949,0.773221742,FALSE
26328,Migut.N02545.v2.0,-0.642489497,3.948233762,0.168572992,0.367227949,0.773212005,FALSE
16875,Migut.J00598.v2.0,-0.298187836,6.209638441,0.168587605,0.367227949,0.773174358,FALSE
309,Migut.A00309.v2.0,0.275299445,7.530424607,0.168644233,0.367227949,0.773028505,FALSE
21329,Migut.L01640.v2.0,-0.287762412,6.503768792,0.168657757,0.367227949,0.77299368,FALSE
21446,Migut.L01757.v2.0,0.441491394,6.790709113,0.168688328,0.367227949,0.772914967,FALSE
23857,Migut.N00074.v2.0,0.321745033,6.4792582,0.168749632,0.367238541,0.772757167,FALSE
22781,Migut.M01037.v2.0,-0.310148795,5.492510574,0.16876925,0.367238541,0.77270668,FALSE
178,Migut.A00178.v2.0,0.50591874,4.682380825,0.168880172,0.367397121,0.772421337,FALSE
7801,Migut.E00622.v2.0,-0.288196051,4.19209084,0.168974007,0.367518465,0.772180098,FALSE
21104,Migut.L01415.v2.0,-0.267282835,6.212103372,0.16911971,0.367706672,0.771805776,FALSE
9396,Migut.F00388.v2.0,0.29930243,7.268351496,0.169136692,0.367706672,0.771762167,FALSE
11922,Migut.G00772.v2.0,0.391630904,7.46773168,0.169201824,0.367765478,0.771594959,FALSE
19497,Migut.K01325.v2.0,-0.710837756,7.406038545,0.169276487,0.367844968,0.771403361,FALSE
10436,Migut.F01428.v2.0,-0.37743781,5.07871109,0.169372921,0.367912289,0.771156021,FALSE
9051,Migut.F00043.v2.0,0.291400227,5.264710536,0.169383663,0.367912289,0.771128479,FALSE
678,Migut.A00678.v2.0,-0.474563249,5.27018074,0.169464864,0.368005891,0.770920332,FALSE
1433,Migut.B00188.v2.0,0.380703727,4.396835015,0.169506907,0.368014433,0.770812601,FALSE
23815,Migut.N00032.v2.0,-0.551800945,4.715385852,0.169570425,0.368069588,0.770649891,FALSE
