"","genes","logFC","logCPM","PValue","FDR"
"21402","Migut.L01713.v2.0",-0.5780085753905,6.84028208794438,0.00254308950267997,0.0307366900217528
"16925","Migut.J00648.v2.0",-1.11824026469812,5.73000255536702,0.00255642283679264,0.0308592191686332
"1416","Migut.B00171.v2.0",-1.16951900674031,8.33797880866804,0.00258132813776124,0.0311209560878405
"12055","Migut.G00905.v2.0",0.944342970735293,4.14498137358447,0.00258546163494238,0.031131923950921
"5465","Migut.D00885.v2.0",-1.06692765242274,6.09774515744272,0.00259149945407433,0.0311657661618876
"22265","Migut.M00521.v2.0",0.785598484007266,6.85144401240892,0.00260783501789069,0.0313232123977243
"6767","Migut.D02187.v2.0",0.877931103657378,5.68727049884193,0.00263032427408926,0.0315540888383603
"1987","Migut.B00742.v2.0",-1.75999047349649,4.59541610995276,0.00264084047498097,0.03164093854453
"12518","Migut.H00016.v2.0",0.669602691882247,6.22305572923725,0.0026776854231485,0.0320193308314348
"2746","Migut.B01501.v2.0",-0.905077375949906,4.60518636406728,0.00267905346503048,0.0320193308314348
"19236","Migut.K01064.v2.0",0.732496075190144,5.0143600205116,0.0026996468694244,0.0321997718875716
"18615","Migut.K00443.v2.0",2.07392247047491,5.13359777024284,0.00270081963642259,0.0321997718875716
"3897","Migut.C00729.v2.0",0.734035074050145,4.85105057846069,0.00271870091088026,0.0323729897612461
"4611","Migut.D00031.v2.0",1.13917233143434,5.833307923044,0.00272294645682265,0.0323836132186408
"6314","Migut.D01734.v2.0",-1.12497603205603,8.26515706227213,0.00272732879154099,0.0323958353504445
"15420","Migut.I00359.v2.0",0.831824110003934,5.85570938717713,0.00273211876418903,0.0324128635206062
"2238","Migut.B00993.v2.0",-1.96263638878873,5.62778005772488,0.00274524512334627,0.03252862841246
"5270","Migut.D00690.v2.0",-0.687950859226407,7.49078151278538,0.00274976439573204,0.0325422484921377
"27408","Migut.O00249.v2.0",-3.49838766658341,3.86566518397697,0.00276152507491833,0.0326414291903137
"8049","Migut.E00870.v2.0",6.59756435033305,5.71515782900035,0.00279721863975446,0.0330229100294729
"18239","Migut.K00067.v2.0",0.942727771128249,4.66522628683789,0.00281235954247089,0.0331439001645941
"9497","Migut.F00489.v2.0",0.955541511091211,5.69199566591717,0.0028143313798247,0.0331439001645941
"10654","Migut.F01646.v2.0",-1.14571950525354,6.81233032177991,0.0028279688722418,0.0332240537059051
"4057","Migut.C00889.v2.0",0.598898011121363,6.16924250131977,0.00282801824026654,0.0332240537059051
"4544","Migut.C01376.v2.0",-0.999049301159399,3.96104428813204,0.00283973616443077,0.0333211812149549
"4893","Migut.D00313.v2.0",1.17077918534523,4.18275490485674,0.0028507676191462,0.0334100277889501
"4491","Migut.C01323.v2.0",0.829862929966755,5.61682394345656,0.00285545566382747,0.0334244064794931
"19258","Migut.K01086.v2.0",-1.6328869453417,7.87799289986739,0.00286777654382531,0.0335279879948197
"13625","Migut.H01123.v2.0",0.79296229121041,5.36872280436916,0.00287695382177096,0.0335946107096036
"10282","Migut.F01274.v2.0",1.54148817063204,4.15334595158968,0.00288528961526133,0.0336512582301674
"6796","Migut.D02216.v2.0",0.676792126958746,5.97988701786362,0.00289040633082438,0.033670270128795
"25827","Migut.N02044.v2.0",0.903221063294621,5.93250858404945,0.00289444485742121,0.0336766915519478
"13320","Migut.H00818.v2.0",0.781783738694297,5.08900426158385,0.00290281226035465,0.0337334031266484
"446","Migut.A00446.v2.0",1.49275413700551,3.60395545574772,0.00291780340041878,0.0338001771290951
"6835","Migut.D02255.v2.0",0.84920275849237,8.16092107862361,0.00291858100924657,0.0338001771290951
"26359","Migut.N02576.v2.0",-0.818070247244741,6.63069712461411,0.00291970476908219,0.0338001771290951
"23380","Migut.M01636.v2.0",0.691940727745932,4.91181796172819,0.00292255854849274,0.0338001771290951
"16011","Migut.I00950.v2.0",0.776885839417834,5.58107648845775,0.00293995823866099,0.0339607376922837
"15956","Migut.I00895.v2.0",0.619387106867568,5.83727843396716,0.0029510230088728,0.0340478246077475
"17735","Migut.J01458.v2.0",0.834084692760752,5.13547003812399,0.002958434685065,0.034092605911304
"24583","Migut.N00800.v2.0",-1.04339117511234,3.92629106010849,0.00296485459053936,0.0341047405920935
"21476","Migut.L01787.v2.0",0.585613528956037,5.54622458328903,0.00296655090580497,0.0341047405920935
"27283","Migut.O00124.v2.0",-0.886792757054899,10.5164997390645,0.00298561060745704,0.0342830459407998
"1082","Migut.A01082.v2.0",-0.656252397491572,5.27224739515438,0.00299351334524692,0.0343329671912702
"17851","Migut.J01574.v2.0",0.639503395620874,7.70457752177158,0.00300317374164959,0.0344029048909965
"5826","Migut.D01246.v2.0",-2.57273323067211,6.40329327004259,0.00305373624024793,0.0348838659869244
"18319","Migut.K00147.v2.0",-0.871605485120744,4.82527641470624,0.00305385312035103,0.0348838659869244
"13878","Migut.H01376.v2.0",0.532410003389609,6.39391964948675,0.00305599571553671,0.0348838659869244
"5715","Migut.D01135.v2.0",0.614140292970478,5.32062743034675,0.00306351170395194,0.0349283737013741
"5272","Migut.D00692.v2.0",-1.65288416550643,4.49028577404232,0.00307142449932006,0.0349480813665089
"23256","Migut.M01512.v2.0",-0.993625326199183,5.39748843252422,0.00307247810708978,0.0349480813665089
"12903","Migut.H00401.v2.0",0.993486683757959,4.44818709459505,0.00309884679305925,0.0352065452712625
"10954","Migut.F01946.v2.0",0.873069526804114,4.97774741893805,0.0031090150034285,0.0352805615606452
"6011","Migut.D01431.v2.0",-1.02116685146213,11.0303686878742,0.00311830470455855,0.0353444466337112
"17739","Migut.J01462.v2.0",-0.620764725108481,5.09926047077454,0.00313501500542978,0.0354607809670902
"8633","Migut.E01454.v2.0",0.705596267527508,6.62038154451455,0.00313591249310293,0.0354607809670902
"17499","Migut.J01222.v2.0",4.09931909432556,4.05238347409056,0.00314715534799779,0.0355155427064674
"26778","Migut.N02995.v2.0",0.826662254979712,3.9233393956588,0.00314814967401176,0.0355155427064674
"14946","Migut.H02444.v2.0",-0.689791710153975,8.23162265035777,0.00315178835036166,0.0355155427064674
"26211","Migut.N02428.v2.0",-0.799647136441125,6.12481495550207,0.00316355054915812,0.0356065357263636
"25596","Migut.N01813.v2.0",-0.888863409704892,7.51627166889799,0.00317227326555693,0.0356631465954404
"18372","Migut.K00200.v2.0",0.786503029880026,7.13795448364315,0.00318302570928021,0.0357424177610686
"23901","Migut.N00118.v2.0",-1.24063439182466,4.0705801584539,0.00319555636579528,0.0358414492735018
"4853","Migut.D00273.v2.0",1.90039120102754,3.86729052692132,0.00321239997837402,0.0359885691312737
"1433","Migut.B00188.v2.0",0.804026727178886,4.39683501535906,0.00321988141549089,0.0360305849703309
"8061","Migut.E00882.v2.0",0.843743645606166,4.59915202648387,0.00323625050017319,0.0361718415279774
"11101","Migut.F02093.v2.0",-3.56173105254941,4.38032645325783,0.00325468809428407,0.0363042360018903
"25964","Migut.N02181.v2.0",-0.644316736118444,5.7182735093945,0.00325561441209868,0.0363042360018903
"15517","Migut.I00456.v2.0",1.09583857544725,6.06292755626298,0.00327842572682057,0.0365164443412991
"27357","Migut.O00198.v2.0",2.24855923819926,5.02305831194112,0.00328834876575098,0.0365446963569623
"24854","Migut.N01071.v2.0",0.807990243073288,4.02875201605264,0.00328853071701359,0.0365446963569623
"14746","Migut.H02244.v2.0",0.828952601960593,9.16103700526351,0.00330846732474955,0.03672398730472
"20167","Migut.L00478.v2.0",-0.515694891749734,8.46162341811746,0.00331632471485296,0.0367689411840816
"10283","Migut.F01275.v2.0",0.700905673668042,4.40144337221841,0.00334989711413663,0.0370985738890108
"23577","Migut.M01833.v2.0",0.914375058681587,5.4100808572605,0.00339582863581276,0.0375556827408984
"273","Migut.A00273.v2.0",-0.8628104061532,6.24008482925327,0.0033989506798742,0.0375556827408984
"6938","Migut.D02358.v2.0",-1.06484226472274,6.60087314865627,0.00342429349969957,0.0377924598018272
"25030","Migut.N01247.v2.0",1.0396802594218,4.70725730186677,0.00343324770701558,0.0378480286605587
"18885","Migut.K00713.v2.0",-0.843561710914832,5.41915370720887,0.00344556018314112,0.0379404500440066
"26853","Migut.N03070.v2.0",0.727266201439356,5.21964851257961,0.00345408997239868,0.0379587644710572
"15430","Migut.I00369.v2.0",-0.671771255693178,9.203233415294,0.00345759217275332,0.0379587644710572
"18948","Migut.K00776.v2.0",-0.77905765028246,5.56241286534859,0.00346136185518098,0.0379587644710572
"23049","Migut.M01305.v2.0",0.764224358100997,4.43887964780527,0.00346676722428984,0.0379587644710572
"3728","Migut.C00560.v2.0",1.00644010371755,3.69197457388987,0.00347055949040627,0.0379587644710572
"2192","Migut.B00947.v2.0",-0.709380407761114,6.02856136813184,0.00347080760359775,0.0379587644710572
"14355","Migut.H01853.v2.0",0.701749861859268,9.86250123159854,0.00349371704750533,0.0381660922259716
"12657","Migut.H00155.v2.0",0.657110395791878,5.13050374207854,0.00351567232923104,0.0383625397552363
"4490","Migut.C01322.v2.0",0.880063287204327,4.52890094204928,0.00352027924299257,0.0383694544577644
"1768","Migut.B00523.v2.0",1.05559110150903,5.97456498309176,0.00352746979021574,0.0384044822594289
"3877","Migut.C00709.v2.0",0.952477546264912,5.30263710409707,0.00355044074232473,0.0386110430727814
"13326","Migut.H00824.v2.0",-0.890515383125319,4.26302655386544,0.00356108030565034,0.0386831861773513
"17275","Migut.J00998.v2.0",-2.18078730641028,4.06833002291627,0.00357055682946381,0.0387425475304854
"20258","Migut.L00569.v2.0",6.12751630231912,4.22853504184476,0.00358211897375631,0.0388243803923285
"24080","Migut.N00297.v2.0",1.04449444888009,5.96429848458524,0.00359160941052992,0.0388836009837304
"6014","Migut.D01434.v2.0",-2.12899907939584,5.39341618179144,0.00360445878860256,0.0389790129020548
"21747","Migut.M00003.v2.0",-0.598486240129655,6.60823810208162,0.00361177337492703,0.0390144244761413
"3455","Migut.C00287.v2.0",0.777248932627854,4.79600092036817,0.00361614357035964,0.0390179871049866
"2790","Migut.B01545.v2.0",-0.781079267287405,5.97452114628062,0.00363189998212604,0.0391442613028919
"16799","Migut.J00522.v2.0",-1.75152363284521,4.54776433742071,0.00364017306780003,0.0391896893152117
"14127","Migut.H01625.v2.0",0.996084934919391,4.13155179994086,0.00364809815565302,0.0392312738186428
"22365","Migut.M00621.v2.0",-1.04972714010595,4.53018391469535,0.00365488211812511,0.0392605079140536
"16399","Migut.J00122.v2.0",0.937762956330478,4.1461970933609,0.00366580260817428,0.03933406198571
"26461","Migut.N02678.v2.0",0.520496222963758,5.87431518225925,0.0036822319100656,0.0394664967319684
"7285","Migut.E00106.v2.0",-0.713550869729375,5.57680517833092,0.00369791935928932,0.0395906954020587
"18593","Migut.K00421.v2.0",0.671530606802794,5.88754341705627,0.00370794610875074,0.0396180020529314
"6653","Migut.D02073.v2.0",-1.89615881584723,4.29429908069479,0.00370875367940464,0.0396180020529314
"4930","Migut.D00350.v2.0",0.753257972920283,4.87598427189322,0.0037132852480718,0.0396180020529314
"1369","Migut.B00124.v2.0",-0.725220239603819,6.62370399153798,0.00371687996892988,0.0396180020529314
"11401","Migut.G00251.v2.0",-0.486570847356333,5.49945798986401,0.00375526269926469,0.0399829899523694
"20965","Migut.L01276.v2.0",-1.37716343484668,4.04213715855087,0.00377792949132884,0.0401406711822943
"24093","Migut.N00310.v2.0",3.5110728452997,5.75377995678746,0.00377838563784876,0.0401406711822943
"26765","Migut.N02982.v2.0",-1.3210302174981,4.97469670444819,0.00379136879705521,0.0401982596200022
"19826","Migut.L00137.v2.0",-0.844886650409897,5.05791989867622,0.00379213156402837,0.0401982596200022
"1778","Migut.B00533.v2.0",0.838379381589345,5.27494118343371,0.0037987989861739,0.0402247826858348
"11738","Migut.G00588.v2.0",0.94562330497433,5.9849449053426,0.0038078491997437,0.0402764509550109
"20869","Migut.L01180.v2.0",0.629181187940067,5.78064913387246,0.00382542883130476,0.0403850221116372
"21212","Migut.L01523.v2.0",-0.552689507179772,7.71980077136879,0.00382647770862048,0.0403850221116372
"21610","Migut.L01921.v2.0",1.0753558546127,5.09602500350279,0.00384503192499985,0.0405365429036284
"6065","Migut.D01485.v2.0",-0.714706702994431,5.24864811463803,0.0038745665219444,0.0408033684868234
"12013","Migut.G00863.v2.0",2.49531733970483,4.85038640074787,0.00388210915630786,0.0408382659286111
"15754","Migut.I00693.v2.0",-0.918159490577163,8.38677633441836,0.00392742237411943,0.0412345019664722
"4132","Migut.C00964.v2.0",-0.663813543832662,8.05312059727215,0.00392831539910474,0.0412345019664722
"7169","Migut.D02589.v2.0",1.55475056027967,4.27564656617425,0.00394194670789555,0.0413038303737798
"16754","Migut.J00477.v2.0",-0.87050628664101,4.04399516165992,0.00394347432998084,0.0413038303737798
"3929","Migut.C00761.v2.0",0.776571405932877,4.36502389841569,0.00395178282202171,0.0413460094390722
"12871","Migut.H00369.v2.0",0.726301934226324,5.45815360499167,0.00396128315877876,0.0414005535328209
"24463","Migut.N00680.v2.0",0.663705033868761,5.94004772299716,0.00396559172823519,0.0414007776427754
"8652","Migut.E01473.v2.0",0.559757149237446,5.23679335194374,0.00397722152714362,0.041477352362447
"14408","Migut.H01906.v2.0",4.20237573668486,3.70267803508498,0.00398819729240926,0.0415469484927683
"23795","Migut.N00012.v2.0",0.814121432397605,4.40213265479415,0.00400399209742367,0.0416533700962221
"17030","Migut.J00753.v2.0",0.809562949866299,4.24053010668503,0.00400703953809572,0.0416533700962221
"15166","Migut.I00105.v2.0",1.57232090098433,5.6108055606295,0.00403019204466768,0.0418489941670493
"16445","Migut.J00168.v2.0",-2.45205966372895,5.39786299144568,0.00404037211149495,0.0419096385399642
"6383","Migut.D01803.v2.0",-0.910384832884075,8.59832010461476,0.0040618705162635,0.0420810601122979
"25625","Migut.N01842.v2.0",0.599625430270955,5.17402583761871,0.00406561344980573,0.0420810601122979
"1989","Migut.B00744.v2.0",0.701339649688379,5.28842163347133,0.00408318027960297,0.0422176359316123
"7006","Migut.D02426.v2.0",-0.669476690784974,5.95538551571057,0.00412417780836158,0.042571534801337
"11464","Migut.G00314.v2.0",0.634911056408736,4.82053589060738,0.00412622518111747,0.042571534801337
"20842","Migut.L01153.v2.0",0.81491148255433,4.47604898251002,0.00413063470470193,0.0425715467911489
"15963","Migut.I00902.v2.0",1.13560598607556,4.17714382292576,0.00413619869132766,0.0425834443093297
"17668","Migut.J01391.v2.0",-1.70167424658517,4.39909319720816,0.00415778921594857,0.0427601389333496
"24616","Migut.N00833.v2.0",-0.626653784299812,6.44537398905217,0.00418803424058495,0.0430253687886477
"5525","Migut.D00945.v2.0",0.712780539016815,4.55211830925307,0.00420256524811255,0.043128770032968
"18599","Migut.K00427.v2.0",0.744352197106531,5.15911077316555,0.00422505663155454,0.0433135582706181
"16574","Migut.J00297.v2.0",0.903493468745692,6.38795041002059,0.00425250727571655,0.0435249253558766
"14","Migut.A00014.v2.0",-0.844544254966998,5.80853847313812,0.00425468877870431,0.0435249253558766
"12800","Migut.H00298.v2.0",-0.620870746098543,5.78327997416791,0.00427101026444194,0.0436456572737733
"18516","Migut.K00344.v2.0",0.610331275376215,9.37067623438969,0.00428145945118217,0.0437061880761799
"7146","Migut.D02566.v2.0",-0.879022382171325,5.18318977738768,0.00429309437091007,0.0437786825130713
"26617","Migut.N02834.v2.0",-0.907749694731123,4.70765810227655,0.00433467665508251,0.0441558319512428
"14410","Migut.H01908.v2.0",1.34675127258095,4.51758789147964,0.00433922382952567,0.0441558319512428
"9291","Migut.F00283.v2.0",-0.974519576115294,6.65929005159698,0.00438932071424566,0.0446055623705989
"11724","Migut.G00574.v2.0",-0.561754510580999,6.27402804186473,0.00439265712068339,0.0446055623705989
"25874","Migut.N02091.v2.0",1.31249456213739,4.04597991860741,0.00440057921791276,0.0446390688102768
"16206","Migut.I01145.v2.0",-0.531780785398733,8.21821115491908,0.00441498147556845,0.0447381701044748
"18727","Migut.K00555.v2.0",-1.04855796977158,4.89929543602927,0.00445295351436034,0.0450756520840438
"6282","Migut.D01702.v2.0",1.32171023155222,6.32732870652879,0.00445886581920433,0.0450856372216605
"2745","Migut.B01500.v2.0",0.971559497596265,5.89332831935477,0.0044632773308385,0.0450856372216605
"10043","Migut.F01035.v2.0",1.02101961431495,4.857612011935,0.00449017278035429,0.0453099253290297
"24599","Migut.N00816.v2.0",-0.726702363176559,4.58106125106218,0.00451795114176759,0.0455426452777136
"22760","Migut.M01016.v2.0",-0.733349333881292,5.77161502180057,0.00453079598870887,0.045624501421232
"14248","Migut.H01746.v2.0",1.06585242501952,4.60727534799175,0.00460684597694458,0.0462942739199462
"25320","Migut.N01537.v2.0",0.735350824518875,4.27588842756497,0.00460689626561751,0.0462942739199462
"16734","Migut.J00457.v2.0",0.515780925781509,7.05708812459339,0.00463525761818275,0.0464784236146639
"3458","Migut.C00290.v2.0",-0.862313461525114,5.28151891152262,0.00463916476649109,0.0464784236146639
"11002","Migut.F01994.v2.0",0.824094441302418,5.89369861971692,0.00463966038775355,0.0464784236146639
"21888","Migut.M00144.v2.0",0.848508739245636,5.57606619890107,0.00465007676282009,0.0465344987549779
"24210","Migut.N00427.v2.0",-0.665558344862644,6.94604627533268,0.00465776935313105,0.0465632284090958
"26180","Migut.N02397.v2.0",0.613767554591652,5.57002908419808,0.00466759641236053,0.046613214637193
"23529","Migut.M01785.v2.0",-0.908980135412144,4.22651982627432,0.00468873280439331,0.0467759222025064
"14566","Migut.H02064.v2.0",1.55536289654561,5.61244435901786,0.00471577105445569,0.0469154976345494
"23413","Migut.M01669.v2.0",1.1385653109297,5.21943175729349,0.00471710606786133,0.0469154976345494
"7452","Migut.E00273.v2.0",2.43328783518616,6.43128349134329,0.00471729814674821,0.0469154976345494
"24152","Migut.N00369.v2.0",-0.901604415959083,5.2419594378508,0.00472899275987541,0.0469834188087621
"25335","Migut.N01552.v2.0",1.03972121723195,5.1233871090664,0.00474354191607358,0.0470574008892827
"5653","Migut.D01073.v2.0",0.57794727820457,6.04237396249252,0.00474618499183611,0.0470574008892827
"21582","Migut.L01893.v2.0",0.741441731041265,5.27133255696226,0.0047824688253514,0.047368514304019
"19522","Migut.K01350.v2.0",4.07662506456255,4.91026438689978,0.00481207369358503,0.0476129053882691
"9553","Migut.F00545.v2.0",0.63455189217638,5.23936894394891,0.00482832485202469,0.0477248035783034
"21034","Migut.L01345.v2.0",-0.615256222290023,7.96717557859081,0.00484896359310822,0.0478797969515809
"25821","Migut.N02038.v2.0",-0.771875505904956,5.37886914627395,0.00485945540795554,0.0479343829158597
"18444","Migut.K00272.v2.0",-0.809154652525005,4.37121646984997,0.00488624951203068,0.048135434006612
"6509","Migut.D01929.v2.0",1.29516639235733,4.27859883686127,0.00488980643683197,0.048135434006612
"12845","Migut.H00343.v2.0",0.653655115740931,6.17993596207289,0.00489600999655366,0.0481474221351514
"14472","Migut.H01970.v2.0",0.763255464825886,4.12812278545426,0.00492260383123917,0.0483119939893139
"21983","Migut.M00239.v2.0",-1.47423430926823,5.13646852362189,0.00492275055249921,0.0483119939893139
"9441","Migut.F00433.v2.0",1.24295922397196,3.81959207023557,0.00494571079778027,0.0483972913137757
"20844","Migut.L01155.v2.0",0.947873210447471,8.03761949790025,0.00495269650906278,0.0483972913137757
"14460","Migut.H01958.v2.0",0.489552203405726,5.00282657016209,0.00495441236785951,0.0483972913137757
"8995","Migut.E01816.v2.0",1.05469597009344,4.18711211616422,0.00495450772757848,0.0483972913137757
"19278","Migut.K01106.v2.0",1.72750062868779,4.24934748993923,0.00495903529041226,0.0483972913137757
"25386","Migut.N01603.v2.0",0.897486844738102,4.22808967828505,0.0049615116910674,0.0483972913137757
"27393","Migut.O00234.v2.0",-0.58360565128318,6.44738029045668,0.0049725544095105,0.0484560624950988
"18135","Migut.J01858.v2.0",-1.56664990367409,3.84448810007165,0.0049810344630181,0.0484897679529897
"1797","Migut.B00552.v2.0",-0.886605235937031,5.36939111998793,0.00499263228734155,0.0485537260814273
"10721","Migut.F01713.v2.0",0.539598046910515,5.08818960202882,0.00503742891066564,0.0489177317074906
"12097","Migut.G00947.v2.0",-1.53398220543626,6.40319558442339,0.00504234306871131,0.0489177317074906
"17509","Migut.J01232.v2.0",-0.524489121989512,7.28914130532029,0.00504525844264892,0.0489177317074906
"11710","Migut.G00560.v2.0",-0.587798679256596,6.89507733506935,0.00506417185381242,0.049051863181812
"24781","Migut.N00998.v2.0",-0.75184373287187,5.38010516239016,0.0050824704360152,0.0491797765537062
"12521","Migut.H00019.v2.0",3.03038280713203,4.41290123283548,0.00508771683735378,0.0491812627610865
"13791","Migut.H01289.v2.0",1.33111766057644,4.73169655111322,0.00510355319101657,0.0492196157370273
"4084","Migut.C00916.v2.0",-0.595359386498151,5.44719958309896,0.00510367433894443,0.0492196157370273
"21345","Migut.L01656.v2.0",0.964023242356713,6.38322335356129,0.0051069747300923,0.0492196157370273
"9023","Migut.F00015.v2.0",-1.76471996005824,5.62148575089543,0.00511251510143939,0.0492238866745765
"9114","Migut.F00106.v2.0",-0.688963404026916,9.59698238827627,0.00512956635712339,0.0493388668433671
"6784","Migut.D02204.v2.0",1.17186250496516,5.0354917420282,0.00514519048570102,0.0494399049954376
"4091","Migut.C00923.v2.0",0.790721917186133,11.644491400307,0.00515112964301478,0.049447772328622
"21123","Migut.L01434.v2.0",-0.834428377310399,6.35897850067514,0.00516353578722632,0.0495126867019373
"1537","Migut.B00292.v2.0",-0.846989021972471,9.30680345202272,0.00516814623543055,0.0495126867019373
"18063","Migut.J01786.v2.0",1.70533234111817,4.14224478775235,0.00519233867196378,0.0496610221564442
"14318","Migut.H01816.v2.0",0.625229783974267,4.68268045267926,0.00519895726124016,0.0496610221564442
"17010","Migut.J00733.v2.0",-1.22090862251294,4.29644862608088,0.00520545591721068,0.0496610221564442
"17752","Migut.J01475.v2.0",-0.812519054266541,5.46821109803145,0.0052091785996169,0.0496610221564442
"14911","Migut.H02409.v2.0",0.73862412445156,6.03792062142779,0.00520934197416153,0.0496610221564442
"14870","Migut.H02368.v2.0",-1.44860446712229,7.27818683016718,0.00522366765016567,0.0497484797807198
"19609","Migut.K01437.v2.0",0.536470490402506,7.61302928262969,0.00524581229812254,0.0499101570078516
"22791","Migut.M01047.v2.0",0.668025029895276,5.44184993151596,0.00525985637554514,0.0499945206876373
