"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"1747","Migut.B00502.v2.0",0.0220900703383141,4.84420131286309,0.926593801945768,0.968725381118358,0.0331106091509452,FALSE
"4505","Migut.C01337.v2.0",-0.0292183992844925,8.14264170402821,0.927211608938436,0.969205799256675,0.0328211395268355,FALSE
"23234","Migut.M01490.v2.0",0.0521358259534818,5.1946478387526,0.927254051913889,0.969205799256675,0.032801260215585,FALSE
"4352","Migut.C01184.v2.0",-0.0147966107788825,5.49246417562422,0.92749574971519,0.969353512445843,0.0326880718794597,FALSE
"17811","Migut.J01534.v2.0",0.0180920611852438,7.47275919402007,0.928286872113495,0.970074837132974,0.0323177913208796,FALSE
"18441","Migut.K00269.v2.0",-0.0224017024166095,6.63739297869812,0.928386832844874,0.970074837132974,0.0322710276984176,FALSE
"7615","Migut.E00436.v2.0",-0.00709741796856627,4.62782988345467,0.928705634351054,0.970211111540112,0.0321219196289357,FALSE
"6409","Migut.D01829.v2.0",0.0298253709228963,4.36327707899107,0.928814703540602,0.970211111540112,0.0320709181445863,FALSE
"1584","Migut.B00339.v2.0",0.0226093982559653,6.16821633947295,0.928886917525523,0.970211111540112,0.0320371536962729,FALSE
"14664","Migut.H02162.v2.0",-0.0209641532208362,6.37632178003821,0.928919119529862,0.970211111540112,0.0320220981387891,FALSE
"20000","Migut.L00311.v2.0",0.0130535157267011,6.71227511857013,0.929328133179786,0.970533338608975,0.0318309154274524,FALSE
"10515","Migut.F01507.v2.0",0.0196570670195031,5.47138357536303,0.929850219533903,0.970942901831247,0.0315870020575497,FALSE
"26563","Migut.N02780.v2.0",-0.0405520071684789,4.39319948153265,0.930011195069625,0.970942901831247,0.0315118235668182,FALSE
"18323","Migut.K00151.v2.0",-0.0186286109806302,8.13697837304676,0.930070714094192,0.970942901831247,0.0314840303994105,FALSE
"3507","Migut.C00339.v2.0",-0.0142608475327121,7.00626502933358,0.930122479532036,0.970942901831247,0.0314598593142871,FALSE
"1647","Migut.B00402.v2.0",-0.017844433979894,5.35351681709663,0.930584512189813,0.971320215544425,0.0312441797486722,FALSE
