"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"14862","Migut.H02360.v2.0",-0.235162811867732,4.05221730337443,0.503337928660901,0.999879839883994,0.298140342427232,FALSE
"25906","Migut.N02123.v2.0",-0.140628770960268,5.51968420440685,0.503344394061497,0.999879839883994,0.298134763928953,FALSE
"14800","Migut.H02298.v2.0",-0.177547007719863,4.06208737967588,0.503553406361011,0.999879839883994,0.29795446183753,FALSE
"22627","Migut.M00883.v2.0",0.376652638025789,4.94040647574131,0.503641700184968,0.999879839883994,0.297878318654587,FALSE
"25839","Migut.N02056.v2.0",-0.263932015790197,3.89300778330913,0.50365712568798,0.999879839883994,0.297865017317054,FALSE
"17418","Migut.J01141.v2.0",-0.184132479414995,5.37207477480714,0.503685083186209,0.999879839883994,0.297840910738168,FALSE
"21341","Migut.L01652.v2.0",0.171452608869689,6.35485487862161,0.503773346598551,0.999879839883994,0.297764813676694,FALSE
"18868","Migut.K00696.v2.0",0.189758025167018,5.92126083152288,0.503860431422325,0.999879839883994,0.297689745811083,FALSE
"24655","Migut.N00872.v2.0",0.180009857778031,4.35090728040825,0.503864857278473,0.999879839883994,0.297685931031551,FALSE
"6236","Migut.D01656.v2.0",-0.164423964641966,4.77371987645103,0.503888392474707,0.999879839883994,0.297665645895563,FALSE
"9874","Migut.F00866.v2.0",0.136897467259163,5.08952186120369,0.504284275085349,0.999879839883994,0.297324574077903,FALSE
"16971","Migut.J00694.v2.0",-0.181267882347057,5.32929716297385,0.504456530855061,0.999879839883994,0.297176251078479,FALSE
"1870","Migut.B00625.v2.0",0.526632221842533,9.79205028542785,0.504651164961539,0.999879839883994,0.297008719862867,FALSE
"2821","Migut.B01576.v2.0",-0.197634417717194,4.99644790505134,0.504660521531912,0.999879839883994,0.297000667827134,FALSE
"10928","Migut.F01920.v2.0",-0.176020236638961,6.47013249383408,0.504709617902575,0.999879839883994,0.296958419137492,FALSE
"27107","Migut.N03324.v2.0",-0.237795783375372,3.93353348253588,0.504769003742189,0.999879839883994,0.296907321586887,FALSE
"14075","Migut.H01573.v2.0",-0.189992714637141,5.03353564204809,0.504823031007815,0.999879839883994,0.296860839953616,FALSE
"10892","Migut.F01884.v2.0",0.183070124781389,4.46434180276542,0.504963499516261,0.999879839883994,0.296740013032977,FALSE
"25638","Migut.N01855.v2.0",0.153859004497165,5.74697691389423,0.504990587239776,0.999879839883994,0.29671671682772,FALSE
"5038","Migut.D00458.v2.0",-0.170803519152429,4.97036109234704,0.505321884879221,0.999879839883994,0.2964318925861,FALSE
"7749","Migut.E00570.v2.0",-0.184952081748045,6.78972803279278,0.50535923438905,0.999879839883994,0.296399794062206,FALSE
"11907","Migut.G00757.v2.0",-0.158391413861226,5.19238804498254,0.505395236988732,0.999879839883994,0.296368855331138,FALSE
"9140","Migut.F00132.v2.0",0.136073262766509,6.0970052559055,0.50559755963977,0.999879839883994,0.296195030923336,FALSE
"21849","Migut.M00105.v2.0",-0.252296056488707,7.4654548707463,0.505715577492133,0.999879839883994,0.296093668644141,FALSE
"4239","Migut.C01071.v2.0",0.194914918630136,7.92723548337231,0.505869890753071,0.999879839883994,0.295961168919039,FALSE
"28065","Migut.O00906.v2.0",0.301761034601282,3.94599728011288,0.505955962072007,0.999879839883994,0.295887282095828,FALSE
"25591","Migut.N01808.v2.0",0.133715420572356,6.71964180680233,0.505979092986661,0.999879839883994,0.295867427800738,FALSE
"12661","Migut.H00159.v2.0",0.193430194287271,7.29057628935466,0.506058747182016,0.999879839883994,0.295799063998119,FALSE
"14415","Migut.H01913.v2.0",0.289191625842891,5.23914038130159,0.5061744665291,0.999879839883994,0.295699766181319,FALSE
"20703","Migut.L01014.v2.0",0.171767270046012,5.6195153288741,0.506215190805288,0.999879839883994,0.295664826416161,FALSE
"23608","Migut.M01864.v2.0",0.190381077220168,4.35649392818706,0.506334285763412,0.999879839883994,0.295562663935075,FALSE
"9760","Migut.F00752.v2.0",0.148904330227,4.38401065953863,0.506347457496108,0.999879839883994,0.295551366386037,FALSE
"1479","Migut.B00234.v2.0",-0.147035860914831,4.66782185630599,0.506368282763987,0.999879839883994,0.295533504910075,FALSE
"9770","Migut.F00762.v2.0",-0.197046344110349,6.1298991235738,0.506419128019692,0.999879839883994,0.29548989889016,FALSE
"5254","Migut.D00674.v2.0",0.176091905548848,4.64972914834144,0.506455569679716,0.999879839883994,0.295458648406952,FALSE
"1854","Migut.B00609.v2.0",-0.141217978511793,6.14887665089667,0.506492058061691,0.999879839883994,0.295427360110265,FALSE
"4009","Migut.C00841.v2.0",-0.292004105282476,6.06366639850569,0.50693839136745,0.999879839883994,0.295044817619218,FALSE
"7519","Migut.E00340.v2.0",0.246276023823101,5.61698551740426,0.507113796844362,0.999879839883994,0.29489457361331,FALSE
"23493","Migut.M01749.v2.0",0.290522654901302,5.9703946728542,0.5073449915656,0.999879839883994,0.294696622558888,FALSE
"22911","Migut.M01167.v2.0",-0.159745311353851,5.57896391874678,0.507778389843833,0.999879839883994,0.294325785879157,FALSE
"21558","Migut.L01869.v2.0",-0.175186165756488,5.64508009394333,0.507837677116395,0.999879839883994,0.294275081412799,FALSE
"16644","Migut.J00367.v2.0",0.149992271709308,6.97468748284207,0.507877146651314,0.999879839883994,0.294241329023199,FALSE
"20381","Migut.L00692.v2.0",0.124472047447717,6.4813055105936,0.508093923172081,0.999879839883994,0.294055999241672,FALSE
"9971","Migut.F00963.v2.0",0.135025079742887,7.12233861863715,0.508139666478211,0.999879839883994,0.294016901802555,FALSE
"15437","Migut.I00376.v2.0",-0.302650143926668,4.96413060754475,0.508342855248675,0.999879839883994,0.293843276066576,FALSE
"1346","Migut.B00101.v2.0",-0.228638575607187,6.68657455572624,0.508425401541801,0.999879839883994,0.293772759703687,FALSE
"15068","Migut.I00007.v2.0",-0.130746602072402,5.63902250480384,0.508504414430722,0.999879839883994,0.293705272525737,FALSE
"17732","Migut.J01455.v2.0",-0.297335692957354,6.83327947297455,0.508801958678865,0.999879839883994,0.293451225500787,FALSE
"10468","Migut.F01460.v2.0",0.160339709984918,4.83768909999347,0.508832624097061,0.999879839883994,0.293425051425855,FALSE
"14360","Migut.H01858.v2.0",-0.159925400003947,5.38039166828328,0.508850802390585,0.999879839883994,0.293409536320934,FALSE
"23997","Migut.N00214.v2.0",0.367093867539544,4.6436829498941,0.509027654496239,0.999879839883994,0.293258622636002,FALSE
"5076","Migut.D00496.v2.0",0.15644482474742,5.71923875108381,0.509034777097102,0.999879839883994,0.293252545786182,FALSE
"2234","Migut.B00989.v2.0",-0.252038671778915,4.16572384606077,0.509122663077972,0.999879839883994,0.293177570354845,FALSE
"2519","Migut.B01274.v2.0",0.324930818445472,4.19719109903627,0.509143434036441,0.999879839883994,0.293159852564429,FALSE
"11282","Migut.G00132.v2.0",0.162578271881824,6.86081159101609,0.509144990224744,0.999879839883994,0.293158525152712,FALSE
"8304","Migut.E01125.v2.0",-0.337850486020503,5.96400534517119,0.509153706012853,0.999879839883994,0.293151090755132,FALSE
"18352","Migut.K00180.v2.0",0.347747185992645,5.50236133232044,0.509331720845457,0.999879839883994,0.292999275406095,FALSE
"9800","Migut.F00792.v2.0",-0.149479674243103,4.52158211424846,0.509436857370211,0.999879839883994,0.292909637359367,FALSE
"12640","Migut.H00138.v2.0",0.227171398057737,7.08102274919739,0.509443660143675,0.999879839883994,0.292903838039572,FALSE
"3135","Migut.B01890.v2.0",-0.18026054749319,4.8112630872855,0.50955856703811,0.999879839883994,0.292805892364743,FALSE
"7452","Migut.E00273.v2.0",0.657501655505282,6.43128349134329,0.509579957569038,0.999879839883994,0.29278766169379,FALSE
"6773","Migut.D02193.v2.0",-0.173135903494792,7.57802392463285,0.509640383465662,0.999879839883994,0.292736166187977,FALSE
"26459","Migut.N02676.v2.0",0.408226911417077,4.471427662886,0.509710120914654,0.999879839883994,0.292676742880299,FALSE
"11582","Migut.G00432.v2.0",0.25544033748611,5.1488900770845,0.509734834295435,0.999879839883994,0.292655686549892,FALSE
"12948","Migut.H00446.v2.0",0.148266873659308,6.18161971107307,0.509907781375374,0.999879839883994,0.292508360492615,FALSE
"23205","Migut.M01461.v2.0",-0.333380938482474,8.17035715058812,0.509985883848309,0.999879839883994,0.292441844787612,FALSE
"25344","Migut.N01561.v2.0",-0.206571818311536,6.49699446261471,0.510080779750686,0.999879839883994,0.292361040721865,FALSE
"20877","Migut.L01188.v2.0",-0.131629523279759,4.62281326111311,0.510187054416251,0.999879839883994,0.292270565457542,FALSE
"9939","Migut.F00931.v2.0",0.165146891330871,5.82923176468351,0.510304116237634,0.999879839883994,0.29217092852828,FALSE
"26839","Migut.N03056.v2.0",-0.24992663690279,4.57471433292836,0.510363339022819,0.999879839883994,0.292120529882364,FALSE
"16311","Migut.J00034.v2.0",0.122691378596559,6.46435799351999,0.510484870142111,0.999879839883994,0.292017125097474,FALSE
"14738","Migut.H02236.v2.0",0.2738630795938,4.61182979534653,0.510517889643263,0.999879839883994,0.291989034699063,FALSE
"1513","Migut.B00268.v2.0",-0.167918102420305,5.76645252313997,0.510640033394377,0.999879839883994,0.291885140176651,FALSE
"7539","Migut.E00360.v2.0",0.157045101330523,5.36831838773145,0.510656141530403,0.999879839883994,0.29187144057655,FALSE
"19037","Migut.K00865.v2.0",0.422423998028722,4.86897981192204,0.510846026520799,0.999879839883994,0.291709980313313,FALSE
