"","genes","logFC","logCPM","PValue","FDR","log10p","sig"
"3911","Migut.C00743.v2.0",0.680579927206188,5.37167963593562,0.015256434813851,0.0854095020274546,1.81654694223754,FALSE
"8389","Migut.E01210.v2.0",-0.806010249611734,4.09321198508825,0.0152763505264778,0.0854269973410346,1.81598038499573,FALSE
"4453","Migut.C01285.v2.0",0.908848487942355,5.97626041506385,0.0152772521909461,0.0854269973410346,1.81595475214929,FALSE
"26448","Migut.N02665.v2.0",0.419240843477509,8.23315580614855,0.0153302167894157,0.0856547459012729,1.81445170360738,FALSE
"12704","Migut.H00202.v2.0",0.650698403779812,6.03564536800279,0.0153357207894067,0.0856547459012729,1.81429580706295,FALSE
"5457","Migut.D00877.v2.0",-0.478238586406674,5.66167791221655,0.0154448354460642,0.086214321331007,1.8112167144423,FALSE
"25698","Migut.N01915.v2.0",0.685268431891196,6.0799464081343,0.0154598770875009,0.0862366558064232,1.81079396322703,FALSE
"5273","Migut.D00693.v2.0",0.49958136981374,5.28800544527458,0.0154666964747566,0.0862366558064232,1.81060243717277,FALSE
"27743","Migut.O00584.v2.0",0.618917266208368,4.22004410935204,0.0154958772310013,0.0863495016848121,1.80978383305494,FALSE
"15672","Migut.I00611.v2.0",-0.760142434594607,7.07176897292156,0.0155065062786777,0.0863588991540889,1.80948604066533,FALSE
"2873","Migut.B01628.v2.0",0.692226751211931,6.35248927921268,0.0155886526276933,0.0867172417214976,1.80719142051645,FALSE
"9534","Migut.F00526.v2.0",0.828126104676972,4.79245350571964,0.0155888093226178,0.0867172417214976,1.80718705507188,FALSE
"207","Migut.A00207.v2.0",-0.570994952022024,4.46957256031969,0.0156072033003139,0.0867490494305151,1.80667491244417,FALSE
"11640","Migut.G00490.v2.0",-0.601021761061554,5.92200092039738,0.0156149964896058,0.0867490494305151,1.80645810906715,FALSE
"2768","Migut.B01523.v2.0",0.48604798951805,6.63113665683114,0.0156245896185167,0.0867490494305151,1.80619138062416,FALSE
"26669","Migut.N02886.v2.0",1.94604631059322,6.79439909479768,0.0156304593568496,0.0867490494305151,1.80602825849946,FALSE
"24230","Migut.N00447.v2.0",0.886952667598436,6.38209159674387,0.0156528104222483,0.0868231994529878,1.80540767464825,FALSE
"18612","Migut.K00440.v2.0",-1.21151501015152,4.53321566486749,0.0156859842978004,0.0869572619769566,1.80448822406914,FALSE
"16550","Migut.J00273.v2.0",-0.965719402848861,4.41772395658282,0.0157257248642571,0.087127553077528,1.80338932697703,FALSE
"110","Migut.A00110.v2.0",-0.488715819278261,4.64158498087567,0.0157628038397304,0.087219403909539,1.80236652899006,FALSE
"9577","Migut.F00569.v2.0",-0.549483405932297,5.27553580386225,0.0157767425758406,0.087219403909539,1.80198266065589,FALSE
"200","Migut.A00200.v2.0",0.752923207968821,4.64018357900509,0.015786537026222,0.087219403909539,1.80171312745503,FALSE
"14766","Migut.H02264.v2.0",-0.561730820174207,8.24697297307952,0.0157872081663549,0.087219403909539,1.80169466449129,FALSE
"20037","Migut.L00348.v2.0",1.27640799269934,8.42557711156386,0.0157874617411074,0.087219403909539,1.80168768889242,FALSE
"13932","Migut.H01430.v2.0",-0.642758343698341,4.2573661782151,0.0158175266070198,0.0872926944910317,1.80086142633161,FALSE
"23316","Migut.M01572.v2.0",-0.520617131033077,6.77802187027851,0.0158188066023926,0.0872926944910317,1.80082628351504,FALSE
"15687","Migut.I00626.v2.0",-0.538771940554913,6.22726796105259,0.0158643520588725,0.0874940307438788,1.7995776609101,FALSE
"15967","Migut.I00906.v2.0",-0.606237420168436,5.24610227036324,0.0159057060506035,0.0876595230161294,1.79844704789738,FALSE
"11347","Migut.G00197.v2.0",0.696601415728169,6.35537510763318,0.015917038520961,0.0876595230161294,1.79813773268168,FALSE
"13128","Migut.H00626.v2.0",0.61113194509061,4.7975231891602,0.0159215909050731,0.0876595230161294,1.79801353918789,FALSE
"21891","Migut.M00147.v2.0",0.631145896450766,6.33272061975575,0.0159725301622999,0.0878852747292133,1.79662628307949,FALSE
"14147","Migut.H01645.v2.0",-0.574177687699239,6.90597012972285,0.0159807955290979,0.0878852747292133,1.79640160516609,FALSE
"5227","Migut.D00647.v2.0",-1.40363284864673,5.80787242718676,0.0160166365587146,0.0880322477219734,1.79542867909781,FALSE
"19727","Migut.L00038.v2.0",-0.444026694823931,5.8581861133535,0.0160692239821592,0.0882522318490696,1.79400509575711,FALSE
"13736","Migut.H01234.v2.0",0.801029171608766,6.24900680036414,0.0160749379540761,0.0882522318490696,1.79385069468706,FALSE
"14481","Migut.H01979.v2.0",-0.627584109652031,4.1088234109226,0.0161036015223122,0.088359363580096,1.79307698444342,FALSE
"4656","Migut.D00076.v2.0",-0.499747723989815,4.6898338453611,0.0161447120044154,0.0884886219753319,1.79196969768979,FALSE
"21239","Migut.L01550.v2.0",0.712806846211767,5.18290911870857,0.0161454853391876,0.0884886219753319,1.79194889539981,FALSE
"25441","Migut.N01658.v2.0",0.599637349376475,5.46873251179115,0.0161590182585204,0.0885125577552647,1.79158502832993,FALSE
"6486","Migut.D01906.v2.0",0.629686862738172,6.75116282852231,0.0162319043960558,0.0888033179128036,1.7896305239089,FALSE
"1500","Migut.B00255.v2.0",0.656492817843277,4.3687156673034,0.0162319982486776,0.0888033179128036,1.78962801283213,FALSE
"26941","Migut.N03158.v2.0",0.777659349397021,4.33610274707657,0.0162396872148712,0.0888033179128036,1.78942233976009,FALSE
"16308","Migut.J00031.v2.0",-3.08402963627173,3.79513374680876,0.0162756219757066,0.0889494518502541,1.78846240580396,FALSE
"4641","Migut.D00061.v2.0",-0.4423484609255,6.14590512848714,0.0164180698924518,0.0896772064204792,1.78467789985526,FALSE
"6967","Migut.D02387.v2.0",-0.67611977557171,5.30819636318352,0.0164419641477199,0.0897569518227987,1.7840463031242,FALSE
"11265","Migut.G00115.v2.0",1.91350406251145,9.95093510752278,0.0164531946979401,0.0897675148011342,1.78374976306481,FALSE
"25347","Migut.N01564.v2.0",0.573115745686633,6.02121695795123,0.0165353723624057,0.0901649299287136,1.78158602070086,FALSE
"16248","Migut.I01187.v2.0",-0.575896433760394,5.23651085377334,0.0165474312297157,0.0901797648901605,1.78126941514183,FALSE
"21739","Migut.L02050.v2.0",0.626566061808532,6.78924092781647,0.0166083722836723,0.090426434102311,1.77967292882848,FALSE
"25486","Migut.N01703.v2.0",0.65214305557261,4.45902526687866,0.0166160072356666,0.090426434102311,1.77947332735347,FALSE
"17870","Migut.J01593.v2.0",0.50182056844935,6.01672254711506,0.016622336796694,0.090426434102311,1.77930792239481,FALSE
"18875","Migut.K00703.v2.0",-0.493785469365987,5.96854307344331,0.0166351367245574,0.090426434102311,1.77897362530452,FALSE
"9461","Migut.F00453.v2.0",-0.930254569225325,4.79522364398442,0.0166395449571705,0.090426434102311,1.77885855456525,FALSE
"27948","Migut.O00789.v2.0",0.839676445448003,4.14560503131039,0.0166488764454705,0.090426434102311,1.77861506966497,FALSE
"15038","Migut.H02536.v2.0",0.501771179553603,9.39167039914567,0.0166735589643858,0.090457822014026,1.77797169029651,FALSE
"5384","Migut.D00804.v2.0",0.615526776815327,7.21672581739341,0.0166775981766616,0.090457822014026,1.77786649408975,FALSE
"9476","Migut.F00468.v2.0",-0.621748907437197,5.37628607631796,0.0166827566539278,0.090457822014026,1.77773218507289,FALSE
"21182","Migut.L01493.v2.0",-0.61200541700777,4.65508601162113,0.0167124148014056,0.0905677832419607,1.7769607937239,FALSE
"24346","Migut.N00563.v2.0",0.52360539183979,5.90564351888171,0.0167725565220506,0.0908427248084365,1.77540073591515,FALSE
"26564","Migut.N02781.v2.0",0.488416503647815,5.57843721277007,0.0167877409848767,0.0908739992662299,1.77500774006256,FALSE
"8754","Migut.E01575.v2.0",0.474826762566201,5.67104481211486,0.0168598823037388,0.0911948223780796,1.77314546144409,FALSE
"9684","Migut.F00676.v2.0",0.811259567353063,4.25473027161141,0.016876076900867,0.0911948223780796,1.77272850429359,FALSE
"1480","Migut.B00235.v2.0",0.529674001493107,5.64787341588125,0.0168815894425374,0.0911948223780796,1.77258666590786,FALSE
"10586","Migut.F01578.v2.0",-0.795094311670057,4.97106360440229,0.0168847822731704,0.0911948223780796,1.7725045351571,FALSE
"18182","Migut.K00010.v2.0",1.06293396378168,6.05730404668747,0.0168950984071803,0.091199533436635,1.77223927429033,FALSE
"21160","Migut.L01471.v2.0",-0.548041265275195,5.75361779512613,0.016960023691679,0.0914988540729297,1.77057354540724,FALSE
"1751","Migut.B00506.v2.0",0.514292856432298,6.22570531982621,0.0169804732072625,0.0915580289014708,1.77005021112155,FALSE
"15190","Migut.I00129.v2.0",-0.693532340049452,4.60076838633642,0.0169929404237633,0.0915741214689076,1.7697314651967,FALSE
"4954","Migut.D00374.v2.0",0.534586109526587,4.83292460348742,0.0170070168003369,0.0915988629341068,1.76937185927249,FALSE
"23961","Migut.N00178.v2.0",0.685114189946407,4.2967773116643,0.0170305738777894,0.0916746108906424,1.76877071740686,FALSE
"23","Migut.A00023.v2.0",-0.612653251823585,4.32130623414697,0.0170429511881661,0.091689886151845,1.76845519984163,FALSE
